1	8.475613914377400e-02	3.578345965715712e-04	3.898374260958494e-01
10	8.334722552991725e-04	3.473255927310959e-08	2.272000351352909e-01
100	8.333347222166942e-06	3.471889442607790e-12	2.424857284420145e-02
1000	8.333333512133834e-08	0.000000000000000e+00	2.439081952014255e-03
10000	8.333306267260809e-10	4.440892098500626e-16	2.440493571073121e-04
100000	8.323453037917261e-12	2.720046410331634e-14	2.440634624845117e-05
1000000	9.492406860545088e-14	3.708144902248023e-14	2.440648713131210e-06
10000000	1.323385845353187e-13	3.075317778211684e-14	2.440649733426170e-07
100000000	3.830269434956790e-14	1.776356839400250e-13	2.440651469814981e-08
